,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted
229,2009-09-13,2009091304,7,2,3.0,06:38,7,2198.0,38.0,MIN,1.0,1.0,1,73,1.0,0.0,CLE,MIN,(6:38) (Shotgun) J.Cribbs right tackle to MIN 2 for -1 yards (R.Edwards). direct snap to #16 Cribbs,1
230,2009-09-13,2009091304,7,2,4.0,06:00,6,2160.0,38.0,MIN,2.0,2.0,2,73,1.0,0.0,CLE,MIN,"(6:00) P.Dawson 20 yard field goal is GOOD, Center-R.Pontbriand, Holder-D.Zastudil.",1
231,2009-09-13,2009091304,8,2,,05:57,6,2157.0,3.0,CLE,30.0,30.0,0,0,0.0,,MIN,CLE,"P.Dawson kicks 70 yards from CLE 30 to end zone, Touchback.",1
232,2009-09-13,2009091304,8,2,1.0,05:57,6,2157.0,0.0,MIN,20.0,80.0,10,9,0.0,0.0,MIN,CLE,(5:57) B.Favre pass short right to S.Rice to MIN 29 for 9 yards (B.McDonald).,1
233,2009-09-13,2009091304,8,2,2.0,05:23,6,2123.0,34.0,MIN,29.0,71.0,1,9,0.0,0.0,MIN,CLE,(5:23) A.Peterson left guard to MIN 29 for no gain (B.McDonald).,1
234,2009-09-13,2009091304,8,2,3.0,04:39,5,2079.0,44.0,MIN,29.0,71.0,1,9,0.0,0.0,MIN,CLE,(4:39) C.Taylor left tackle to MIN 29 for no gain (A.Elam).,1
235,2009-09-13,2009091304,8,2,4.0,04:13,5,2053.0,26.0,MIN,29.0,71.0,1,9,0.0,1.0,MIN,CLE,"(4:13) C.Kluwe punts 29 yards to CLE 42, Center-C.Loeffler, out of bounds.",1
236,2009-09-13,2009091304,9,2,1.0,04:05,5,2045.0,8.0,CLE,42.0,58.0,10,0,0.0,0.0,CLE,MIN,(4:05) B.Quinn pass incomplete short left to B.Edwards.,1
237,2009-09-13,2009091304,9,2,2.0,04:02,5,2042.0,3.0,CLE,42.0,58.0,10,-5,0.0,0.0,CLE,MIN,"(4:02) PENALTY on CLE-B.Edwards, False Start, 5 yards, enforced at CLE 42 - No Play.",1
238,2009-09-13,2009091304,9,2,2.0,04:02,5,2042.0,0.0,CLE,37.0,63.0,15,-6,0.0,0.0,CLE,MIN,(4:02) J.Lewis left tackle to CLE 36 for -1 yards (J.Kennedy).,1
239,2009-09-13,2009091304,9,2,3.0,03:20,4,2000.0,42.0,CLE,36.0,64.0,16,5,0.0,0.0,CLE,MIN,(3:20) (Shotgun) B.Quinn scrambles left end to CLE 47 for 11 yards (C.Greenway).,1
240,2009-09-13,2009091304,9,2,4.0,02:30,3,1950.0,50.0,CLE,47.0,53.0,5,5,0.0,1.0,CLE,MIN,"(2:30) D.Zastudil punts 38 yards to MIN 15, Center-R.Pontbriand, fair catch by D.Reynaud.",1
241,2009-09-13,2009091304,10,2,1.0,02:23,3,1943.0,7.0,MIN,15.0,85.0,10,0,0.0,0.0,MIN,CLE,(2:23) B.Favre pass incomplete short right to P.Harvin.,1
242,2009-09-13,2009091304,10,2,2.0,02:19,3,1939.0,4.0,MIN,15.0,85.0,10,-6,0.0,0.0,MIN,CLE,(2:19) B.Favre sacked at MIN 9 for -6 yards (B.Pool).,1
243,2009-09-13,2009091304,10,2,,02:00,2,1920.0,19.0,MIN,15.0,15.0,0,-6,0.0,0.0,,,Two-Minute Warning,1
244,2009-09-13,2009091304,10,2,3.0,02:00,2,1920.0,0.0,MIN,9.0,91.0,16,4,0.0,0.0,MIN,CLE,(2:00) (Shotgun) B.Favre pass short right to C.Taylor to MIN 19 for 10 yards (B.Pool) [K.Wimbley].,1
245,2009-09-13,2009091304,10,2,,01:46,2,1906.0,14.0,MIN,9.0,9.0,0,4,0.0,0.0,,,Timeout #1 by CLE at 01:46.,1
246,2009-09-13,2009091304,10,2,4.0,01:46,2,1906.0,0.0,MIN,19.0,81.0,6,4,0.0,0.0,MIN,CLE,"(1:46) C.Kluwe punts 48 yards to CLE 33, Center-C.Loeffler. J.Cribbs for 67 yards, TOUCHDOWN.",1
247,2009-09-13,2009091304,11,2,,01:30,2,1890.0,16.0,CLE,30.0,30.0,0,0,0.0,,MIN,CLE,P.Dawson kicks 73 yards from CLE 30 to MIN -3. P.Harvin to MIN 26 for 29 yards (C.Francies).,1
248,2009-09-13,2009091304,11,2,1.0,01:24,2,1884.0,6.0,MIN,26.0,74.0,10,0,0.0,0.0,MIN,CLE,(1:24) B.Favre pass incomplete deep left to B.Berrian (E.Wright).,1
249,2009-09-13,2009091304,11,2,2.0,01:20,2,1880.0,4.0,MIN,26.0,74.0,10,8,0.0,0.0,MIN,CLE,(1:20) B.Favre pass short left to S.Rice pushed ob at MIN 34 for 8 yards (E.Wright).,1
250,2009-09-13,2009091304,11,2,3.0,01:14,2,1874.0,6.0,MIN,34.0,66.0,2,8,0.0,0.0,MIN,CLE,(1:14) (Shotgun) B.Favre pass incomplete short left to C.Taylor [K.Wimbley].,1
251,2009-09-13,2009091304,11,2,4.0,01:11,2,1871.0,3.0,MIN,34.0,66.0,2,8,0.0,1.0,MIN,CLE,"(1:11) C.Kluwe punts 27 yards to CLE 39, Center-C.Loeffler, out of bounds.",1
252,2009-09-13,2009091304,12,2,1.0,01:04,2,1864.0,7.0,CLE,39.0,61.0,10,0,0.0,0.0,CLE,MIN,(1:04) (Shotgun) B.Quinn pass incomplete short right to J.Davis.,1
253,2009-09-13,2009091304,12,2,2.0,01:00,1,1860.0,4.0,CLE,39.0,61.0,10,2,0.0,0.0,CLE,MIN,(1:00) (Shotgun) B.Quinn pass short right to J.Davis to CLE 41 for 2 yards (E.Henderson).,1
254,2009-09-13,2009091304,12,2,3.0,00:15,1,1815.0,45.0,CLE,41.0,59.0,8,1,0.0,0.0,CLE,MIN,"(:15) (No Huddle, Shotgun) B.Quinn sacked at CLE 40 for -1 yards (E.Henderson).",1
255,2009-09-13,2009091304,12,2,,00:00,0,1800.0,15.0,CLE,41.0,41.0,0,1,0.0,0.0,,,END QUARTER 2,1
256,2009-09-13,2009091304,13,3,,15:00,15,1800.0,0.0,CLE,30.0,30.0,0,0,0.0,,MIN,CLE,P.Dawson kicks 66 yards from CLE 30 to MIN 4. P.Harvin to MIN 45 for 41 yards (B.McDonald).,1
257,2009-09-13,2009091304,13,3,1.0,14:50,15,1790.0,10.0,MIN,45.0,55.0,10,5,0.0,0.0,MIN,CLE,(14:50) A.Peterson right tackle to 50 for 5 yards (E.Wright).,1
258,2009-09-13,2009091304,13,3,2.0,14:15,15,1755.0,35.0,MID,50.0,50.0,5,11,0.0,1.0,MIN,CLE,(14:15) A.Peterson left guard to CLE 44 for 6 yards (D.Bowens).,1
259,2009-09-13,2009091304,13,3,1.0,13:41,14,1721.0,34.0,CLE,44.0,44.0,10,22,0.0,1.0,MIN,CLE,(13:41) (Shotgun) P.Harvin left end pushed ob at CLE 33 for 11 yards (S.Rogers).,1
260,2009-09-13,2009091304,13,3,1.0,13:41,14,1721.0,0.0,CLE,33.0,33.0,10,17,0.0,1.0,MIN,CLE,"(13:41) PENALTY on MIN-B.Favre, Delay of Game, 5 yards, enforced at CLE 33 - No Play.",1
261,2009-09-13,2009091304,13,3,1.0,12:47,13,1667.0,54.0,CLE,38.0,38.0,15,22,0.0,0.0,MIN,CLE,(12:47) B.Favre pass incomplete deep left to S.Rice.,1
262,2009-09-13,2009091304,13,3,2.0,12:40,13,1660.0,7.0,CLE,38.0,38.0,15,22,0.0,0.0,MIN,CLE,(12:40) C.Taylor right tackle pushed ob at CLE 33 for 5 yards (A.Elam).,1
263,2009-09-13,2009091304,13,3,3.0,12:09,13,1629.0,31.0,CLE,33.0,33.0,10,35,0.0,1.0,MIN,CLE,(12:09) (Shotgun) B.Favre pass short right to V.Shiancoe to CLE 20 for 13 yards (A.Hall).,1
264,2009-09-13,2009091304,13,3,1.0,11:31,12,1591.0,38.0,CLE,20.0,20.0,10,51,0.0,1.0,MIN,CLE,"(11:31) B.Favre pass incomplete deep left to S.Rice. PENALTY on CLE-B.McDonald, Defensive Pass Interference, 16 yards, enforced at CLE 20 - No Play.",1
265,2009-09-13,2009091304,13,3,1.0,11:26,12,1586.0,5.0,CLE,4.0,4.0,4,54,1.0,0.0,MIN,CLE,"(11:26) A.Peterson left guard to CLE 1 for 3 yards (C.Williams, D.Jackson).",1
266,2009-09-13,2009091304,13,3,2.0,10:51,11,1551.0,35.0,CLE,1.0,1.0,1,54,1.0,0.0,MIN,CLE,(10:51) A.Peterson left guard to CLE 1 for no gain (E.Barton).,1
267,2009-09-13,2009091304,13,3,3.0,10:10,11,1510.0,41.0,CLE,1.0,1.0,1,55,1.0,0.0,MIN,CLE,"(10:10) A.Peterson left guard for 1 yard, TOUCHDOWN.",1
268,2009-09-13,2009091304,13,3,,10:07,11,1507.0,3.0,CLE,2.0,2.0,0,55,0.0,0.0,MIN,CLE,"R.Longwell extra point is GOOD, Center-C.Loeffler, Holder-C.Kluwe.",1
269,2009-09-13,2009091304,14,3,,10:07,11,1507.0,0.0,MIN,30.0,30.0,0,0,0.0,,CLE,MIN,R.Longwell kicks 69 yards from MIN 30 to CLE 1. J.Cribbs to CLE 28 for 27 yards (H.Abdullah).,1
270,2009-09-13,2009091304,14,3,1.0,09:59,10,1499.0,8.0,CLE,28.0,72.0,10,14,0.0,1.0,CLE,MIN,"(9:59) J.Lewis left guard to CLE 42 for 14 yards (M.Williams, C.Griffin).",1
271,2009-09-13,2009091304,14,3,1.0,09:22,10,1462.0,37.0,CLE,42.0,58.0,10,22,0.0,0.0,CLE,MIN,(9:22) J.Lewis left guard to 50 for 8 yards (M.Williams).,1
272,2009-09-13,2009091304,14,3,2.0,08:45,9,1425.0,37.0,MID,50.0,50.0,2,22,0.0,1.0,CLE,MIN,(8:45) B.Quinn pass deep left intended for B.Edwards INTERCEPTED by C.Griffin at MIN 18. C.Griffin ran ob at MIN 18 for no gain.,1
273,2009-09-13,2009091304,15,3,1.0,08:38,9,1418.0,7.0,MIN,18.0,82.0,10,2,0.0,0.0,MIN,CLE,"(8:38) A.Peterson left tackle to MIN 20 for 2 yards (D.Bowens, S.Rogers).",1
274,2009-09-13,2009091304,15,3,2.0,07:53,8,1373.0,45.0,MIN,20.0,80.0,8,9,0.0,0.0,MIN,CLE,(7:53) B.Favre pass short right to V.Shiancoe to MIN 27 for 7 yards (D.Jackson).,1
275,2009-09-13,2009091304,15,3,3.0,07:14,8,1334.0,39.0,MIN,27.0,73.0,1,11,0.0,1.0,MIN,CLE,(7:14) A.Peterson right guard to MIN 29 for 2 yards (D.Jackson).,1
276,2009-09-13,2009091304,15,3,1.0,06:31,7,1291.0,43.0,MIN,29.0,71.0,10,3,0.0,0.0,MIN,CLE,"(6:31) B.Favre sacked at MIN 21 for -8 yards (S.Rogers). Penalty on MIN-J.Sullivan, Offensive Holding, declined.",1
277,2009-09-13,2009091304,15,3,2.0,06:09,7,1269.0,22.0,MIN,21.0,79.0,18,24,0.0,1.0,MIN,CLE,"(6:09) (Shotgun) B.Favre pass deep left to P.Harvin to MIN 42 for 21 yards (A.Elam, D.Jackson).",1
278,2009-09-13,2009091304,15,3,1.0,05:33,6,1233.0,36.0,MIN,42.0,58.0,10,30,0.0,0.0,MIN,CLE,"(5:33) A.Peterson right guard to MIN 48 for 6 yards (C.Mosley, E.Barton).",1
279,2009-09-13,2009091304,15,3,2.0,05:02,6,1202.0,31.0,MIN,48.0,52.0,4,37,0.0,1.0,MIN,CLE,(5:02) A.Peterson left guard to CLE 45 for 7 yards (D.Jackson).,1
280,2009-09-13,2009091304,15,3,1.0,04:33,5,1173.0,29.0,CLE,45.0,45.0,10,42,0.0,0.0,MIN,CLE,(4:33) C.Taylor right guard to CLE 40 for 5 yards (D.Jackson).,1
281,2009-09-13,2009091304,15,3,2.0,03:51,4,1131.0,42.0,CLE,40.0,40.0,5,50,0.0,1.0,MIN,CLE,(3:51) C.Taylor right end to CLE 32 for 8 yards (A.Elam).,1
282,2009-09-13,2009091304,15,3,1.0,03:11,4,1091.0,40.0,CLE,32.0,32.0,10,69,0.0,1.0,MIN,CLE,(3:11) A.Peterson right guard to CLE 13 for 19 yards (A.Elam).,1
283,2009-09-13,2009091304,15,3,1.0,02:31,3,1051.0,40.0,CLE,13.0,13.0,10,67,0.0,0.0,MIN,CLE,(2:31) C.Taylor left guard to CLE 15 for -2 yards (E.Barton).,1
284,2009-09-13,2009091304,15,3,2.0,01:51,2,1011.0,40.0,CLE,15.0,15.0,12,76,0.0,0.0,MIN,CLE,(1:51) (Shotgun) B.Favre pass short middle to P.Harvin to CLE 6 for 9 yards (M.Adams).,1
285,2009-09-13,2009091304,15,3,3.0,01:12,2,972.0,39.0,CLE,6.0,6.0,3,82,0.0,0.0,MIN,CLE,"(1:12) (Shotgun) B.Favre pass short left to P.Harvin for 6 yards, TOUCHDOWN.",1
286,2009-09-13,2009091304,15,3,,01:06,2,966.0,6.0,CLE,2.0,2.0,0,82,0.0,0.0,MIN,CLE,"R.Longwell extra point is GOOD, Center-C.Loeffler, Holder-C.Kluwe.",1
287,2009-09-13,2009091304,16,3,,01:06,2,966.0,0.0,MIN,30.0,30.0,0,0,0.0,,CLE,MIN,"R.Longwell kicks 66 yards from MIN 30 to CLE 4. J.Cribbs to CLE 31 for 27 yards (J.Brinkley). PENALTY on CLE-K.Maiava, Offensive Holding, 10 yards, enforced at CLE 29.",1
288,2009-09-13,2009091304,16,3,1.0,01:00,1,960.0,6.0,CLE,19.0,81.0,10,11,0.0,1.0,CLE,MIN,(1:00) (Shotgun) B.Quinn pass short right to R.Royal to CLE 30 for 11 yards (C.Greenway).,1
289,2009-09-13,2009091304,16,3,1.0,00:34,1,934.0,26.0,CLE,30.0,70.0,10,13,0.0,0.0,CLE,MIN,"(:34) (No Huddle, Shotgun) B.Quinn pass short left to M.Furrey to CLE 32 for 2 yards (T.Johnson).",1
290,2009-09-13,2009091304,16,3,2.0,00:03,1,903.0,31.0,CLE,32.0,68.0,8,16,0.0,0.0,CLE,MIN,"(:03) (No Huddle, Shotgun) J.Lewis right guard to CLE 35 for 3 yards (R.Edwards).",1
291,2009-09-13,2009091304,16,3,,00:00,0,900.0,3.0,CLE,32.0,32.0,0,16,0.0,0.0,,,END QUARTER 3,1
292,2009-09-13,2009091304,16,4,3.0,15:00,15,900.0,0.0,CLE,35.0,65.0,5,21,0.0,1.0,CLE,MIN,"(15:00) (Shotgun) PENALTY on MIN-K.Williams, Encroachment, 5 yards, enforced at CLE 35 - No Play.",1
293,2009-09-13,2009091304,16,4,1.0,15:00,15,900.0,0.0,CLE,40.0,60.0,10,33,0.0,1.0,CLE,MIN,(15:00) (Shotgun) B.Quinn pass short left to B.Edwards to MIN 48 for 12 yards (T.Johnson).,1
294,2009-09-13,2009091304,16,4,1.0,14:25,15,865.0,35.0,MIN,48.0,48.0,10,33,0.0,0.0,CLE,MIN,"(14:25) (No Huddle, Shotgun) B.Quinn pass incomplete deep right to M.Furrey (T.Johnson).",1
295,2009-09-13,2009091304,16,4,2.0,14:19,15,859.0,6.0,MIN,48.0,48.0,10,35,0.0,0.0,CLE,MIN,(14:19) (Shotgun) J.Davis left guard to MIN 46 for 2 yards (R.Edwards).,1
296,2009-09-13,2009091304,16,4,3.0,14:19,15,859.0,0.0,MIN,46.0,46.0,8,30,0.0,0.0,CLE,MIN,"(14:19) (No Huddle, Shotgun) PENALTY on CLE-J.Davis, False Start, 5 yards, enforced at MIN 46 - No Play.",1
297,2009-09-13,2009091304,16,4,3.0,13:28,14,808.0,51.0,CLE,49.0,51.0,13,30,0.0,0.0,CLE,MIN,(13:28) (Shotgun) B.Quinn pass incomplete deep right to J.Cribbs [M.Williams].,1
298,2009-09-13,2009091304,16,4,4.0,13:23,14,803.0,5.0,CLE,49.0,51.0,13,30,0.0,1.0,CLE,MIN,"(13:23) D.Zastudil punts 39 yards to MIN 12, Center-R.Pontbriand, fair catch by D.Reynaud.",1
299,2009-09-13,2009091304,17,4,1.0,13:15,14,795.0,8.0,MIN,12.0,88.0,10,12,0.0,1.0,MIN,CLE,(13:15) A.Peterson right end to MIN 24 for 12 yards (E.Wright).,1
300,2009-09-13,2009091304,17,4,1.0,12:47,13,767.0,28.0,MIN,24.0,76.0,10,12,0.0,0.0,MIN,CLE,(12:47) B.Favre pass incomplete short right to C.Taylor.,1
301,2009-09-13,2009091304,17,4,2.0,12:43,13,763.0,4.0,MIN,24.0,76.0,10,16,0.0,0.0,MIN,CLE,(12:43) A.Peterson right guard to MIN 28 for 4 yards (S.Rogers).,1
302,2009-09-13,2009091304,17,4,3.0,12:01,13,721.0,42.0,MIN,28.0,72.0,6,16,0.0,0.0,MIN,CLE,(12:01) (Shotgun) B.Favre pass incomplete short right to J.Kleinsasser.,1
303,2009-09-13,2009091304,17,4,4.0,11:55,12,715.0,6.0,MIN,28.0,72.0,6,16,0.0,1.0,MIN,CLE,"(11:55) C.Kluwe punts 42 yards to CLE 30, Center-C.Loeffler. J.Cribbs to CLE 27 for -3 yards (K.Paymah).",1
304,2009-09-13,2009091304,18,4,1.0,11:43,12,703.0,12.0,CLE,27.0,73.0,10,1,0.0,0.0,CLE,MIN,(11:43) (Shotgun) B.Quinn pass short right to J.Davis to CLE 28 for 1 yard (A.Winfield). CLE-J.Davis was injured during the play. His return is Questionable.,1
305,2009-09-13,2009091304,18,4,2.0,11:20,12,680.0,23.0,CLE,28.0,72.0,9,8,0.0,0.0,CLE,MIN,(11:20) (Shotgun) B.Quinn pass short right to S.Heiden to CLE 35 for 7 yards (M.Williams).,1
306,2009-09-13,2009091304,18,4,3.0,10:57,11,657.0,23.0,CLE,35.0,65.0,2,3,0.0,0.0,CLE,MIN,"(10:57) (No Huddle, Shotgun) PENALTY on CLE-J.Thomas, False Start, 5 yards, enforced at CLE 35 - No Play.",1
307,2009-09-13,2009091304,18,4,3.0,10:39,11,639.0,18.0,CLE,30.0,70.0,7,13,0.0,1.0,CLE,MIN,(10:39) (Shotgun) B.Quinn pass short left to M.Furrey to CLE 40 for 10 yards (C.Griffin).,1
308,2009-09-13,2009091304,18,4,1.0,10:15,11,615.0,24.0,CLE,40.0,60.0,10,7,0.0,1.0,CLE,MIN,"(10:15) (No Huddle, Shotgun) B.Quinn sacked at CLE 36 for -4 yards. FUMBLES, RECOVERED by MIN-K.Williams at CLE 34.",1
309,2009-09-13,2009091304,19,4,1.0,10:01,11,601.0,14.0,CLE,34.0,34.0,10,3,0.0,0.0,MIN,CLE,(10:01) A.Peterson right guard to CLE 31 for 3 yards (E.Barton).,1
310,2009-09-13,2009091304,19,4,2.0,09:26,10,566.0,35.0,CLE,31.0,31.0,7,22,0.0,1.0,MIN,CLE,(9:26) A.Peterson left tackle pushed ob at CLE 12 for 19 yards (B.Pool).,1
311,2009-09-13,2009091304,19,4,1.0,08:55,9,535.0,31.0,CLE,12.0,12.0,10,24,0.0,0.0,MIN,CLE,"(8:55) A.Peterson right guard to CLE 10 for 2 yards (A.Rubin, D.Bowens).",1
312,2009-09-13,2009091304,19,4,2.0,08:11,9,491.0,44.0,CLE,10.0,10.0,8,17,0.0,0.0,MIN,CLE,(8:11) B.Favre sacked at CLE 17 for -7 yards (K.Wimbley).,1
313,2009-09-13,2009091304,19,4,3.0,07:38,8,458.0,33.0,CLE,17.0,17.0,15,14,0.0,0.0,MIN,CLE,(7:38) (Shotgun) B.Favre pass short middle to C.Taylor to CLE 20 for -3 yards (S.Rogers). Shuffle pass,1
314,2009-09-13,2009091304,19,4,4.0,06:59,7,419.0,39.0,CLE,20.0,20.0,18,14,0.0,0.0,MIN,CLE,"(6:59) R.Longwell 37 yard field goal is GOOD, Center-C.Loeffler, Holder-C.Kluwe.",1
315,2009-09-13,2009091304,20,4,,06:55,7,415.0,4.0,MIN,30.0,30.0,0,0,0.0,,CLE,MIN,R.Longwell kicks 67 yards from MIN 30 to CLE 3. J.Cribbs to CLE 26 for 23 yards (K.Onatolu).,1
316,2009-09-13,2009091304,20,4,1.0,06:48,7,408.0,7.0,CLE,26.0,74.0,10,-5,0.0,1.0,CLE,MIN,"(6:48) (Shotgun) PENALTY on CLE-J.St. Clair, False Start, 5 yards, enforced at CLE 26 - No Play.",1
317,2009-09-13,2009091304,20,4,1.0,06:48,7,408.0,0.0,CLE,21.0,79.0,15,-5,0.0,0.0,CLE,MIN,(6:48) (Shotgun) B.Quinn pass incomplete short middle to R.Royal (B.Leber).,1
318,2009-09-13,2009091304,20,4,2.0,06:45,7,405.0,3.0,CLE,21.0,79.0,15,-5,0.0,0.0,CLE,MIN,"(6:45) (No Huddle, Shotgun) B.Quinn pass incomplete deep left to B.Edwards.",1
319,2009-09-13,2009091304,20,4,3.0,06:38,7,398.0,7.0,CLE,21.0,79.0,15,3,0.0,0.0,CLE,MIN,(6:38) (Shotgun) B.Quinn pass short right to J.Cribbs to CLE 29 for 8 yards (A.Winfield).,1
320,2009-09-13,2009091304,20,4,4.0,06:21,7,381.0,17.0,CLE,29.0,71.0,7,3,0.0,1.0,CLE,MIN,"(6:21) D.Zastudil punts 53 yards to MIN 18, Center-R.Pontbriand. D.Reynaud to MIN 36 for 18 yards (D.Jackson).",1
321,2009-09-13,2009091304,21,4,1.0,06:11,7,371.0,10.0,MIN,36.0,64.0,10,64,0.0,0.0,MIN,CLE,"(6:11) A.Peterson left tackle for 64 yards, TOUCHDOWN.",1
322,2009-09-13,2009091304,21,4,,05:58,6,358.0,13.0,CLE,2.0,2.0,0,64,0.0,0.0,MIN,CLE,"R.Longwell extra point is GOOD, Center-C.Loeffler, Holder-C.Kluwe.",1
323,2009-09-13,2009091304,22,4,,05:58,6,358.0,0.0,MIN,30.0,30.0,0,0,0.0,,CLE,MIN,R.Longwell kicks 74 yards from MIN 30 to CLE -4. J.Cribbs to CLE 19 for 23 yards (H.Abdullah).,1
324,2009-09-13,2009091304,22,4,1.0,05:53,6,353.0,5.0,CLE,19.0,81.0,10,-2,0.0,0.0,CLE,MIN,(5:53) (Shotgun) B.Quinn sacked at CLE 17 for -2 yards (L.Guion).,1
325,2009-09-13,2009091304,22,4,2.0,05:35,6,335.0,18.0,CLE,17.0,83.0,12,17,0.0,1.0,CLE,MIN,"(5:35) (No Huddle, Shotgun) B.Quinn pass short right to J.Lewis to CLE 36 for 19 yards (J.Kennedy).",1
326,2009-09-13,2009091304,22,4,1.0,05:08,6,308.0,27.0,CLE,36.0,64.0,10,17,0.0,0.0,CLE,MIN,"(5:08) (No Huddle, Shotgun) B.Quinn pass incomplete short middle to R.Royal.",1
327,2009-09-13,2009091304,22,4,2.0,05:04,6,304.0,4.0,CLE,36.0,64.0,10,17,0.0,0.0,CLE,MIN,"(5:04) (No Huddle, Shotgun) B.Quinn pass incomplete short left to R.Royal [J.Mitchell].",1
328,2009-09-13,2009091304,22,4,3.0,05:00,5,300.0,4.0,CLE,36.0,64.0,10,17,0.0,0.0,CLE,MIN,"(5:00) (No Huddle, Shotgun) B.Quinn pass incomplete short left to M.Furrey [B.Robison].",1
329,2009-09-13,2009091304,22,4,4.0,04:52,5,292.0,8.0,CLE,36.0,64.0,10,17,0.0,1.0,CLE,MIN,"(4:52) (No Huddle, Shotgun) B.Quinn pass incomplete short middle to R.Royal (C.Greenway).",1
330,2009-09-13,2009091304,23,4,1.0,04:47,5,287.0,5.0,CLE,36.0,36.0,10,1,0.0,0.0,MIN,CLE,(4:47) C.Taylor right guard to CLE 34 for 2 yards (B.McDonald). #7 Jackson in at Qb,1
331,2009-09-13,2009091304,23,4,2.0,04:05,5,245.0,42.0,CLE,34.0,34.0,8,1,0.0,0.0,MIN,CLE,"(4:05) C.Taylor right guard to CLE 35 for -1 yards (B.Pool, A.Elam).",1
332,2009-09-13,2009091304,23,4,3.0,03:20,4,200.0,45.0,CLE,35.0,35.0,9,1,0.0,0.0,MIN,CLE,(3:20) (Shotgun) T.Jackson pass incomplete short left to B.Berrian.,1
333,2009-09-13,2009091304,23,4,4.0,03:12,4,192.0,8.0,CLE,35.0,35.0,9,1,0.0,1.0,MIN,CLE,"(3:12) C.Kluwe punts 35 yards to end zone, Center-C.Loeffler, Touchback.",1
334,2009-09-13,2009091304,24,4,1.0,03:03,4,183.0,9.0,CLE,20.0,80.0,10,21,0.0,1.0,CLE,MIN,(3:03) (Shotgun) B.Quinn scrambles left guard to CLE 30 for 10 yards (B.Leber).,1
335,2009-09-13,2009091304,24,4,1.0,02:39,3,159.0,24.0,CLE,30.0,70.0,10,21,0.0,1.0,CLE,MIN,"(2:39) (No Huddle, Shotgun) B.Quinn pass short right to J.Lewis to CLE 41 for 11 yards (H.Farwell).",1
336,2009-09-13,2009091304,24,4,1.0,02:10,3,130.0,29.0,CLE,41.0,59.0,10,21,0.0,0.0,CLE,MIN,"(2:10) (No Huddle, Shotgun) B.Quinn pass incomplete short right to M.Furrey.",1
337,2009-09-13,2009091304,24,4,2.0,02:04,3,124.0,6.0,CLE,41.0,59.0,10,38,0.0,0.0,CLE,MIN,"(2:04) (No Huddle, Shotgun) B.Quinn pass short left to J.Lewis to MIN 42 for 17 yards (B.Sapp) [B.Robison].",1
338,2009-09-13,2009091304,24,4,,01:56,2,116.0,8.0,CLE,41.0,41.0,0,38,0.0,,,,Two-Minute Warning,1
339,2009-09-13,2009091304,24,4,1.0,01:56,2,116.0,0.0,MIN,42.0,42.0,10,43,0.0,0.0,CLE,MIN,(1:56) (Shotgun) B.Quinn pass short middle to M.Furrey to MIN 37 for 5 yards (H.Farwell).,1
340,2009-09-13,2009091304,24,4,2.0,01:37,2,97.0,19.0,MIN,37.0,37.0,5,54,0.0,1.0,CLE,MIN,"(1:37) (No Huddle, Shotgun) B.Quinn pass short right to M.Furrey to MIN 26 for 11 yards (K.Paymah).",1
341,2009-09-13,2009091304,24,4,1.0,01:14,2,74.0,23.0,MIN,26.0,26.0,10,44,0.0,1.0,CLE,MIN,"(1:14) (No Huddle, Shotgun) B.Quinn pass short middle to J.Cribbs to MIN 20 for 6 yards (A.Winfield). PENALTY on CLE, Offensive Holding, 10 yards, enforced at MIN 26 - No Play.",1
342,2009-09-13,2009091304,24,4,1.0,01:08,2,68.0,6.0,MIN,36.0,36.0,20,62,0.0,0.0,CLE,MIN,(1:08) B.Quinn pass short right to M.Massaquoi to MIN 18 for 18 yards (H.Farwell).,1
343,2009-09-13,2009091304,24,4,,00:59,1,59.0,9.0,MIN,36.0,36.0,0,62,0.0,0.0,,,Timeout #1 by CLE at 00:59.,1
344,2009-09-13,2009091304,24,4,2.0,00:59,1,59.0,0.0,MIN,18.0,18.0,2,80,0.0,0.0,CLE,MIN,"(:59) (Shotgun) B.Quinn sacked at MIN 26 for -8 yards (R.Edwards, B.Leber).",1
345,2009-09-13,2009091304,24,4,3.0,00:35,1,35.0,24.0,MIN,26.0,26.0,10,80,0.0,0.0,CLE,MIN,"(:35) (No Huddle, Shotgun) B.Quinn pass deep middle to R.Royal for 26 yards, TOUCHDOWN.",1
346,2009-09-13,2009091304,24,4,,00:28,1,28.0,7.0,MIN,2.0,2.0,0,80,0.0,0.0,CLE,MIN,"P.Dawson extra point is GOOD, Center-R.Pontbriand, Holder-D.Zastudil.",1
347,2009-09-13,2009091304,25,4,,00:28,1,28.0,0.0,CLE,30.0,30.0,0,-1,0.0,,MIN,CLE,(Onside Kick formation) P.Dawson kicks onside 25 yards from CLE 30 to MIN 45. S.Rice to MIN 45 for no gain (M.Adams).,1
348,2009-09-13,2009091304,25,4,1.0,00:28,1,28.0,0.0,MIN,45.0,55.0,10,-1,0.0,0.0,MIN,CLE,(:28) T.Jackson kneels to MIN 44 for -1 yards.,1
